2025-07-15 14:09:19,4,5,420,3,45,15,1036.99,5,3,289,0,44,91,1036.99,6,4,455,5,11,12,1036.99,8,2,170,0,6,7,1036.99,3,1,50,2,2,2,1036.99,6,2,81,0,5,2,1036.99,7,3,242,0,23,20,1036.99,1,1,15,0,6,3,1036.99,7,2,131,0,16,17,1036.99,7,5,398,0,105,382,1036.99,1,1,26,2,1,1,1036.99
2025-07-15 14:09:19,4,5,416,5,51,17,962.12,5,4,320,0,46,101,962.12,6,2,215,3,12,13,962.12,8,1,90,0,7,7,962.12,3,1,47,1,0,0,962.12,6,2,130,0,3,2,962.12,7,4,226,2,21,19,962.12,1,1,27,0,6,3,962.12,7,2,112,0,15,16,962.12,3,5,397,0,118,432,962.12,1,1,19,0,0,0,962.12
2025-07-15 14:09:19,4,4,315,0,50,17,1032.932,5,4,324,0,46,99,1032.932,6,2,273,4,12,13,1032.932,8,2,173,0,7,7,1032.932,3,2,78,2,0,0,1032.932,6,1,51,0,6,4,1032.932,7,4,252,4,17,15,1032.932,1,1,14,0,6,3,1032.932,7,2,115,0,12,12,1032.932,3,5,394,0,116,427,1032.932,1,1,28,1,1,1,1032.932
2025-07-15 14:09:19,4,4,344,1,46,16,1003.324,5,4,338,0,44,94,1003.324,6,2,182,0,13,14,1003.324,8,1,137,0,7,7,1003.324,3,1,75,2,1,0,1003.324,6,2,144,0,3,2,1003.324,7,4,253,2,22,18,1003.324,1,1,11,0,6,3,1003.324,7,2,130,0,17,18,1003.324,3,5,396,0,109,393,1003.324,1,1,27,0,1,0,1003.324
2025-07-15 14:09:19,4,5,392,3,47,16,1021.611,5,4,357,0,44,94,1021.611,6,3,383,6,14,15,1021.611,8,2,189,10,7,7,1021.611,3,1,30,0,2,2,1021.611,6,2,109,1,3,2,1021.611,7,5,376,2,19,17,1021.611,1,1,3,0,0,0,1021.611,7,2,144,0,17,17,1021.611,3,5,402,0,110,390,1021.611,1,1,26,0,1,0,1021.611
2025-07-15 14:09:19,4,4,360,0,45,15,967.367,5,3,297,0,46,96,967.367,6,2,206,0,12,13,967.367,6,1,149,0,7,7,967.367,3,4,329,8,1,1,967.367,6,2,81,0,6,2,967.367,7,3,249,0,22,20,967.367,1,1,14,0,5,3,967.367,7,2,118,0,22,22,967.367,3,5,397,0,112,399,967.367,1,1,20,1,0,0,967.367
2025-07-15 14:09:19,4,2,94,0,11,3,1055.935,5,3,154,0,18,32,1055.935,6,2,272,5,0,0,1055.935,6,1,33,0,2,2,1055.935,3,1,44,2,0,0,1055.935,6,2,131,1,0,0,1055.935,7,2,131,1,10,10,1055.935,1,1,5,0,1,1,1055.935,7,1,63,0,10,11,1055.935,3,4,307,0,53,195,1055.935,2,1,25,0,0,0,1055.935
2025-07-15 14:09:19,4,4,329,0,52,18,993.433,5,4,361,0,47,102,993.433,2,2,229,0,15,16,993.433,6,1,84,14,7,7,993.433,3,3,166,7,0,0,993.433,6,1,71,0,7,5,993.433,7,4,307,2,19,18,993.433,1,1,24,0,6,3,993.433,7,2,140,0,24,25,993.433,3,5,403,0,115,412,993.433,2,1,26,0,0,0,993.433
2025-07-15 14:09:19,4,4,329,0,52,18,993.433,5,4,361,0,47,102,993.433,2,2,229,0,15,16,993.433,6,1,84,14,7,7,993.433,3,3,166,7,0,0,993.433,6,1,71,0,7,5,993.433,7,4,307,2,19,18,993.433,1,1,24,0,6,3,993.433,7,2,140,0,24,25,993.433,3,5,403,0,115,412,993.433,2,1,26,0,0,0,993.433
2025-07-15 14:09:19,4,5,418,2,46,15,981.215,5,3,297,0,45,95,981.215,2,2,244,2,11,12,981.215,6,8,1926,17,7,7,981.215,3,2,120,1,0,0,981.215,6,1,52,0,5,3,981.215,7,3,293,0,18,16,981.215,1,1,14,0,6,3,981.215,7,2,112,0,15,16,981.215,3,5,400,0,112,397,981.215,2,1,17,2,0,0,981.215
